"zipcode","latitude","longitude"
"50858,41.20054,-94.29885"
"73638,35.86970,-99.82260"
"58380,47.78938,-98.44705"
"76028,32.52970,-97.28680"
"72744,35.95830,-94.43460"
"28282,35.22780,-80.84420"
"38572,35.89947,-85.02335"
"24526,37.54660,-79.40460"
"04354,44.38270,-69.43050"
"45342,39.63000,-84.27000"
"97389,44.54123,-123.10815"
"V6Y,49.16659,-123.13357"
"56155,43.71750,-95.99290"
"43211,40.01180,-82.97280"
"73063,36.04900,-97.42960"
"59711,46.03020,-113.14400"
"95817,38.55030,-121.45700"
"74469,35.49250,-95.29400"
"36313,31.17180,-85.79440"
"68321,40.39950,-95.71560"
"62644,40.29000,-90.05000"
"51347,43.42140,-95.32840"
"47227,38.85600,-85.63630"
"76855,31.56670,-100.07900"
"M4P 1Y3,43.71222,-79.39723"
"56535,47.67210,-96.02030"
"J0T 1H0,46.33822,-74.50634"
"67458,39.17710,-97.21870"
"55360,44.94983,-93.97001"
"79914,31.90280,-106.41300"
"35023,33.46761,-87.03111"
"74849,34.97560,-96.70030"
"85634,32.05750,-111.66607"
"72143,35.29006,-91.75388"
"27611,35.77460,-78.64030"
"15276,40.43810,-80.09360"
"39574,30.60300,-89.09320"
"58645,46.76920,-103.42600"
"64015,38.99150,-94.31542"
"01236,42.27740,-73.37740"
"56484,47.05070,-94.60830"
"29486,33.04739,-80.10703"
"B3B 1G6,44.69958,-63.60207"
"72061,35.31860,-92.32580"
"70894,30.41320,-91.17920"
"63136,38.71935,-90.27194"
"91387,34.41870,-118.41300"
"37669,36.52950,-82.55680"
"30134,33.79400,-84.66049"
"73443,34.16230,-97.28380"
"33571,27.72060,-82.43330"
"35650,34.43426,-87.29363"
"39747,33.38070,-89.55540"
"15301,40.17471,-80.24607"
"46360,41.71000,-86.87000"
"16053,40.81120,-79.98690"
"15411,39.77370,-79.28460"
"12836,43.72920,-73.56230"
"40515,37.92100,-84.41370"
"27007,36.36870,-80.58800"
"411087,3.36569,-74.79321"
"20188,38.72170,-77.78490"
"72524,35.82890,-91.30650"
"98348,46.83590,-122.31800"
"42141,36.94616,-85.97442"
"98181,47.61150,-122.33800"
"73122,35.51296,-97.61760"
"56655,46.90419,-94.18514"
"79528,33.27360,-100.60600"
"13682,43.84950,-75.86300"
"67005,37.07697,-96.85392"
"32254,30.34060,-81.73580"
"77573,29.48850,-95.10210"
"40578,38.07790,-84.50430"
"60525,41.80000,-87.87000"
"57260,45.87820,-96.71310"
"70459,30.28690,-89.77460"
"24068,37.14000,-80.40000"
"80243,39.68790,-104.96200"
"84759,37.81200,-112.47000"
"91767,34.08100,-117.73900"
"80448,39.44971,-105.63334"
"53569,42.99190,-90.45920"
"08648,40.28938,-74.67682"
"32260,30.08890,-81.61180"
"15301,40.19285,-80.28784"
"67364,37.22420,-95.73300"
"36483,31.03351,-86.72551"
"93016,34.39940,-118.91800"
"33570,27.71150,-82.42020"
"21766,39.65990,-78.40270"
"02109,42.36300,-71.05450"
"60674,41.88520,-87.65030"
"01050,42.30470,-72.87900"
"32789,28.59870,-81.35370"
"V3Y 1X8,49.21906,-122.68952"
"24603,37.31000,-82.22000"
"71835,33.63700,-93.43970"
"45013,39.31228,-84.65050"
"61447,40.85110,-90.72930"
"99623,61.63028,-149.81806"
"76053,32.81640,-97.17740"
"04046,43.40790,-70.47350"
"62563,39.67033,-89.49204"
"00907,18.45590,-66.07770"
"45659,38.66260,-82.63500"
"41723,37.25370,-83.29910"
"17304,39.97640,-77.23040"
"65348,38.73600,-93.02020"
"28404,33.92600,-78.07100"
"43412,41.66005,-83.25770"
"50830,41.00069,-94.27436"
"10157,40.74520,-73.97840"
"47619,38.17520,-87.29380"
"45114,39.35710,-83.85600"
"32177,29.73890,-81.67150"
"96101,41.48360,-120.55000"
"78257,29.68280,-98.57250"
"49768,46.60508,-85.11441"
"58562,46.37150,-101.86500"
"07945,40.77940,-74.59810"
"26404,39.34009,-80.32675"
"25717,38.42360,-82.43990"
"35986,34.50040,-85.84130"
"38557,35.94860,-85.02660"
"49036,42.02896,-85.00255"
"23023,37.77780,-76.93590"
"59749,45.44970,-112.13500"
"26034,40.56173,-80.56007"
"60089,42.16000,-87.96000"
"84312,41.79380,-112.18600"
"24263,36.67600,-83.16480"
"01111,42.11730,-72.54790"
"59025,45.13050,-106.69900"
"42303,37.76200,-87.05190"
"62463,39.28380,-88.64290"
"29374,34.78220,-81.84510"
"14804,42.31560,-77.83720"
"74724,34.36110,-94.85190"
"28611,35.99690,-81.71610"
"38237,36.38506,-88.94395"
"93313,35.31111,-119.09056"
"25244,38.80530,-81.57010"
"63014,38.64350,-91.32970"
"51542,41.45888,-95.78418"
"71201,32.50931,-92.11930"
"22949,37.81130,-78.87520"
"35962,34.33342,-86.08331"
"89061,35.96833,-115.89417"
"40266,38.22470,-85.74110"
"30738,34.80820,-85.50890"
"59934,48.70540,-114.86800"
"44890,41.13728,-82.74713"
"77055,29.79720,-95.49330"
"48169,42.43363,-83.87712"
"92332,34.73361,-115.24498"
"37401,35.06000,-85.25000"
"80758,39.94638,-102.31547"
"40741,37.15620,-84.19466"
"78547,26.42220,-98.63760"
"72757,36.33170,-94.11830"
"07863,40.81300,-75.00470"
"B0N 2L0,45.25000,-63.68333"
"59315,47.38390,-104.95300"
"G9A,46.34298,-72.54207"
"78364,27.51570,-97.85560"
"14037,42.80380,-78.45760"
"01088,42.41314,-72.62926"
"59225,50.07884,3.40121"
"55042,44.99000,-92.90000"
"97374,44.67080,-122.70000"
"58642,47.11660,-102.64300"
"54498,44.95636,-90.59764"
"14480,42.83950,-77.70540"
"91740,34.11870,-117.85400"
"19442,40.13080,-75.57280"
"08611,40.19510,-74.74480"
"71040,32.79598,-92.86516"
"79851,31.25861,-105.62944"
"81506,39.15300,-108.52000"
"85296,33.33960,-111.75900"
"79538,32.00060,-99.58030"
"95641,38.14570,-121.62500"
"57533,43.24190,-99.42870"
"32655,29.82980,-82.58530"
"26330,39.33259,-80.33537"
"71232,32.44625,-91.41150"
"NW6 3JJ,51.54487,-0.18338"
"45782,39.48620,-82.07490"
"74720,33.83350,-96.38690"
"74511,-0.78928,113.92133"
"21536,39.65970,-79.17740"
"39754,33.72080,-88.94770"
"17057,40.19000,-76.70000"
"24801,37.42567,-81.50677"
"27820,36.43000,-77.22000"
"62376,40.08220,-91.39880"
"50456,43.29880,-93.20090"
"R0C 0S0,51.38736,-97.48623"
"80281,39.74330,-104.98800"
"70554,30.66830,-92.48080"
"56534,46.49940,-96.03190"
"2202 AZ,52.23898,4.43280"
"30333,33.77880,-84.33610"
"92173,32.55460,-117.05100"
"L5T 1X4,43.66462,-79.65855"
"53825,42.91210,-90.57740"
"37141,36.60000,-86.67000"
"64157,39.27710,-94.47010"
"74801,35.32729,-96.92530"
"29054,33.92390,-81.37810"
"03598,44.36796,-71.70933"
"77248,29.79910,-95.41760"
"56173,43.54380,-96.23260"
"40299,38.15880,-85.50840"
"05084,43.71600,-72.45370"
"24502,37.32070,-79.25753"
"26202,38.24280,-80.63970"
"11743,40.89660,-73.43620"
"46140,39.79164,-85.64650"
"62649,39.39030,-90.09400"
"62065,39.23040,-90.63460"
"28778,35.60000,-82.39000"
"75147,32.36000,-96.10000"
"23850,37.14432,-77.80528"
"18930,40.53660,-75.20380"
"55426,44.95630,-93.38170"
"62052,39.12590,-90.34750"
"45692,39.11341,-82.58655"
"99212,47.68128,-117.28271"
"73048,35.42910,-98.54730"
"16259,40.94850,-79.45220"
"25501,38.16149,-81.89207"
"74722,34.39360,-94.92470"
"56641,47.20860,-94.23050"
"98237,48.52840,-121.49900"
"89164,36.12950,-115.28000"
"21791,39.56343,-77.14276"
"86503,36.23000,-109.57000"
"94129,37.79760,-122.46600"
"57401,45.52275,-98.61899"
"68843,40.91020,-97.89390"
"77291,29.86900,-95.41240"
"33388,26.11720,-80.25620"
"04102,43.65980,-70.30750"
"30904,33.47530,-82.01540"
"18444,41.33690,-75.55710"
"55129,44.89290,-92.90830"
"17244,40.04140,-77.72232"
"35953,33.84179,-86.31368"
"43113,39.55812,-82.99907"
"50578,43.25552,-94.47303"
"18049,40.51730,-75.50370"
"57269,45.21170,-97.02200"
"23462,36.83760,-76.15100"
"17555,40.12270,-75.96600"
"03237,43.41820,-71.40610"
"98252,48.01288,-121.51706"
"94529,37.87640,-122.04800"
"45770,38.99000,-81.81000"
"28332,34.65580,-78.72370"
"86325,34.73680,-111.89600"
"30528,34.54121,-83.68546"
"33323,26.15710,-80.33130"
"16863,40.91070,-78.46340"
"80307,39.98580,-105.23700"
"99180,48.29930,-117.39400"
"91748,33.99992,-117.89495"
"74729,34.10470,-96.22800"
"44646,40.78000,-81.52000"
"B1K 3M3,46.01408,-60.14790"
"67444,38.51334,-98.26839"
"53217,43.17411,-87.89787"
"13643,44.03440,-75.71930"
"10517,41.29760,-73.86720"
"66516,39.60960,-95.73290"
"55804,46.90518,-91.97983"
"43971,40.16240,-80.71550"
"02124,42.28620,-71.07100"
"36749,32.54541,-86.89471"
"62615,39.56884,-89.78002"
"30306,33.78880,-84.34930"
"07304,40.71420,-74.06920"
"78201,29.45000,-98.50000"
"10153,40.74390,-73.97550"
"07031,40.78710,-74.12650"
"49017,42.33290,-85.16500"
"60548,41.64070,-88.64690"
"B3J 3K8,44.64876,-63.57524"
"12246,42.68790,-73.82110"
"78567,26.05140,-97.74570"
"02108,42.35000,-71.06000"
"06699,41.19120,-73.13650"
"14643,43.15720,-77.60720"
"74653,36.66150,-97.37320"
"23514,36.84090,-76.28480"
"29353,34.83260,-81.68270"
"23242,37.56030,-77.46020"
"J0T,46.05104,-74.02843"
"22427,37.99180,-77.23026"
"92223,33.97252,-116.97725"
"47030,39.42580,-85.14250"
"20440,38.91400,-77.04500"
"01053,42.35320,-72.71290"
"75048,32.91000,-96.62000"
"G5Y 3E5,46.12292,-70.67035"
"20522,38.89320,-77.04810"
"32123,29.19000,-81.05000"
"55018,44.47191,-93.02299"
"15084,40.64229,-79.85089"
"73120,35.58100,-97.57000"
"W8 4SG,51.50170,-0.19229"
"71465,31.89000,-92.23000"
"24292,36.61490,-81.57680"
"43230,40.04697,-82.86365"
"53718,43.01250,-89.28984"
"38851,33.91210,-88.93140"
"81133,37.47440,-105.31900"
"73113,35.56370,-97.49980"
"98277,48.39429,-122.65446"
"49410,44.01970,-86.14100"
"66738,37.98270,-94.76260"
"82710,44.86672,-104.14761"
"97058,45.55170,-121.21900"
"55583,44.76440,-93.94080"
"84624,39.36570,-112.47800"
"16720,41.57900,-78.01020"
"34-642,49.72253,20.25034"
"63666,37.40080,-91.07360"
"41254,37.87430,-82.66270"
"02204,42.36440,-71.07160"
"17262,40.15260,-77.72510"
"84329,41.76310,-113.33500"
"02340,42.11300,-70.81250"
"10107,40.76590,-73.98140"
"R3J,49.88178,-97.23282"
"17415,39.96450,-76.73180"
"62931,37.57922,-88.22642"
"77494,29.73980,-95.82190"
"05062,43.49840,-72.59430"
"1026,-36.89452,174.69652"
"63556,40.16630,-93.16290"
"67452,39.26320,-98.43380"
"X91 W0XR,52.23074,-7.10335"
"L6K 3C4,43.46752,-79.68767"
"35217,33.58682,-86.77180"
"26032,40.19130,-80.55330"
"26143,39.05610,-81.27390"
"37421,35.02870,-85.15040"
"31792,30.78340,-84.01620"
"24138,37.05860,-80.31800"
"39759,33.38867,-88.90306"
"94522,38.01330,-122.02000"
"45814,40.89840,-83.61510"
"83545,46.42640,-116.42400"
"68767,42.17740,-97.54320"
"36340,31.06690,-85.91720"
"78834,28.47320,-99.97600"
"84073,40.21570,-110.49200"
"04765,46.26717,-68.74923"
"69140,40.80333,-101.91240"
"23249,37.49740,-77.46730"
"73737,36.28370,-98.60910"
"125112,29.36619,75.79238"
"60033,42.42670,-88.59900"
"47330,39.81000,-84.99000"
"02646,41.67250,-70.07040"
"47023,39.02170,-85.38690"
"65261,39.43000,-92.93000"
"18933,40.37410,-75.03520"
"17740,41.28452,-77.32442"
"38012,35.56452,-89.09895"
"49627,45.10740,-85.35030"
"19358,39.96060,-75.80260"
"02060,42.21870,-70.78610"
"23058,37.66560,-77.50690"
"98083,47.68170,-122.20800"
"05055,43.75240,-72.31800"
"E2M,45.24308,-66.14581"
"B0H,45.33333,-62.10000"
"78573,26.30890,-98.29780"
"48050,42.77384,-82.79942"
"47163,38.55000,-85.65680"
"16351,41.71800,-79.39010"
"38556,36.43000,-84.93650"
"41534,37.28750,-82.47150"
"58365,48.92849,-99.30972"
"00792,18.15190,-65.82790"
"12583,42.05500,-73.89480"
"04441,45.65505,-69.65062"
"50643,42.35100,-92.46630"
"54758,44.64302,-91.31182"
"48724,43.45890,-83.92845"
"22448,38.33870,-77.04290"
"G8Y 1Z8,46.35468,-72.58379"
"93433,35.12870,-120.61900"
"20176,39.18460,-77.54760"
"83203,42.98000,-112.30700"
"400034,18.97755,72.81922"
"70184,30.00480,-90.10490"
"LN5 8JH,53.21594,-0.54434"
"58267,47.61596,-97.52308"
"82051,41.58000,-105.69000"
"12190,43.47340,-74.27320"
"N8A 3P3,42.59043,-82.40025"
"49737,45.56730,-85.11330"
"55358,45.31497,-93.97970"
"97206,45.48130,-122.59900"
"01776,42.38440,-71.42330"
"55923,43.90490,-92.12539"
"32459,30.31706,-86.12944"
"93554,35.41140,-117.73700"
"93389,35.35380,-119.06100"
"N7L 3Z4,42.40366,-82.20846"
"37813,36.18260,-83.27200"
"55771,48.03250,-92.83083"
"15210,40.40640,-79.98290"
"67762,39.02193,-102.03724"
"98189,47.43040,-122.25100"
"01090,42.10680,-72.62060"
"07188,40.73110,-74.17420"
"80027,39.94750,-105.17100"
"GL51 6PN,51.89196,-2.12703"
"61428,40.92830,-90.14010"
"46985,40.95000,-86.52000"
"23292,37.54210,-77.44350"
"23002,37.38848,-77.90306"
"20634,38.20800,-76.48700"
"49320,43.74390,-85.29730"
"57722,43.51350,-103.27600"
"31027,32.54740,-82.86350"
"N0B 1E0,43.31841,-80.43699"
"48080,42.46350,-82.90170"
"29449,32.75000,-80.20000"
"16506,42.08089,-80.14089"
"96745,19.64840,-155.99700"
"V8L,48.63888,-123.46384"
"68780,42.60000,-99.14000"
"29020,34.26000,-80.61000"
"86502,35.21200,-109.52100"
"31510,31.54000,-82.47000"
"29667,34.76220,-82.75530"
"G1V 5C2,46.77112,-71.28202"
"99737,63.72400,-145.66700"
"75105,32.30110,-96.39640"
"80232,39.68870,-105.08900"
"55430,45.06715,-93.30179"
"76692,32.03988,-97.36001"
"72332,34.99890,-90.34710"
"49862,46.48713,-86.66853"
"02670,41.66773,-70.15212"
"88213,33.42900,-103.65800"
"82609,42.84000,-106.27500"
"31525,31.32078,-81.58399"
"37027,36.03469,-86.76583"
"H2V 4H7,45.52592,-73.61069"
"68739,42.61850,-97.33210"
"49092,42.10794,-85.00255"
"62844,38.22680,-88.06076"
"43018,39.95620,-82.68500"
"41061,51.19865,6.43907"
"73128,35.45190,-97.64030"
"28377,34.88572,-79.20837"
"36081,31.80140,-85.98190"
"97731,43.23000,-121.91000"
"N0B 2J0,43.43292,-80.09735"
"23487,36.85530,-76.72120"
"12490,42.12310,-73.93560"
"85274,33.38450,-111.87500"
"38953,33.92210,-89.85410"
"38675,34.23310,-89.36160"
"27922,36.31740,-76.85910"
"36047,32.06570,-86.40636"
"81401,38.49000,-107.87000"
"B0P 1E0,45.12450,-64.82622"
"V3B 6J3,49.27253,-122.75487"
"44303,41.10650,-81.53620"
"94927,38.34890,-122.69800"
"47992,40.33070,-87.05160"
"52341,42.14694,-91.68018"
"65806,37.20530,-93.29760"
"07712,40.24490,-74.05930"
"99929,56.31470,-131.72300"
"27560,35.85950,-78.83310"
"01097,42.15940,-72.87510"
"98616,46.31317,-122.22288"
"94802,37.93720,-122.35800"
"02026,42.24950,-71.18040"
"T4X,53.36151,-113.41858"
"27706,35.99530,-78.93860"
"44671,40.64530,-81.36620"
"52409,41.98740,-91.71540"
"90080,33.95460,-118.39800"
"48502,43.01300,-83.68810"
"92606,33.71747,-117.83114"
"37341,35.23440,-85.06730"
"62541,39.97070,-89.35020"
"21263,39.29210,-76.61250"
"58789,48.67203,-100.83848"
"33967,26.63720,-81.87250"
"23065,37.80900,-77.91850"
"03229,43.22050,-71.69960"
"02718,41.88343,-71.02865"
"88530,31.81080,-106.41800"
"91188,34.14980,-118.14200"
"98006,47.56050,-122.15800"
"12413,42.31510,-74.01080"
"35582,34.48540,-88.06480"
"53226,43.06470,-88.04505"
"67057,37.06860,-98.71700"
"E7N,46.14766,-67.56334"
"38622,34.17380,-90.13450"
"45368,39.90819,-83.61356"
"36043,32.21380,-86.41070"
"98013,47.38950,-122.46000"
"24639,37.16630,-81.89220"
"72719,36.36890,-94.32080"
"40115,37.74380,-86.27250"
"01803,42.50000,-71.20000"
"94256,38.58540,-121.49300"
"36542,30.24900,-87.81450"
"41844,37.35670,-82.83010"
"75946,31.79310,-94.52810"
"87801,33.89460,-106.56500"
"32686,29.38136,-82.20454"
"46553,41.47870,-85.84890"
"27717,35.95700,-78.95150"
"14280,42.88570,-78.87110"
"93561,35.13219,-118.44897"
"35619,34.44532,-87.16132"
"75780,31.98080,-95.09390"
"45344,39.96040,-84.00960"
"27370,35.80760,-79.99760"
"16217,41.33880,-79.18720"
"22308,38.72960,-77.05810"
"67346,37.24998,-96.45034"
"B3A 2S3,44.67093,-63.56948"
"34994,27.19000,-80.24000"
"05101,43.18760,-72.48893"
"33476,26.74938,-80.65977"
"47283,39.17000,-85.57000"
"78228,29.46090,-98.57210"
"90731,33.74285,-118.26143"
"06330,41.64260,-72.06535"
"05477,44.41673,-72.83478"
"68047,42.13000,-96.73390"
"70127,30.02760,-89.97300"
"89180,36.15190,-115.11000"
"37145,36.35620,-85.90130"
"58231,48.23840,-97.83860"
"93536,34.73485,-118.42508"
"25773,38.41590,-82.47560"
"24538,37.33780,-78.96500"
"R0A,49.19968,-96.91136"
"68117,41.20760,-96.00080"
"29692,34.40740,-82.21450"
"37764,35.97120,-83.61580"
"49351,43.12000,-85.56000"
"16039,40.83030,-79.81150"
"44105,41.43533,-81.65735"
"83805,48.99751,-116.49803"
"85076,33.32820,-111.99200"
"67550,38.17790,-99.17460"
"54205,44.59430,-87.62250"
"30731,34.52342,-85.44024"
"37688,36.54706,-81.89595"
"6224,-33.26042,115.78784"
"47306,40.20050,-85.40800"
"74533,34.20870,-96.26800"
"27886,35.87605,-77.50718"
"47986,40.61680,-87.32060"
"53022,43.26876,-88.15597"
"88220,32.17567,-104.37661"
"64487,40.29030,-95.07650"
"BA2 0LD,51.32501,-2.47663"
"J8T 8H4,45.47654,-75.70127"
"76538,31.59730,-97.75860"
"83301,42.41000,-114.59000"
"78961,30.01080,-96.71620"
"P2A 2W9,45.33204,-79.78113"
"40045,38.68250,-85.37150"
"19054,40.15000,-74.85000"
"29303,34.86290,-82.11427"
"V0G 1S0,50.01347,-116.92863"
"93619,36.86720,-119.60400"
"30917,33.51640,-82.05780"
"87412,36.63780,-107.43200"
"28450,34.36070,-78.50350"
"17877,40.87290,-76.67250"
"75636,33.03860,-94.81480"
"12202,42.63400,-73.76430"
"94965,37.84890,-122.49600"
"08890,40.53660,-74.57520"
"65769,36.91120,-93.80100"
"76875,31.63670,-99.96720"
"26273,38.63500,-79.95480"
"68948,40.30000,-100.01000"
"40484,37.53000,-84.66000"
"83851,47.30450,-116.87900"
"20447,38.88460,-77.02480"
"56181,43.67670,-94.55870"
"47501,38.64270,-87.17680"
"04848,44.32380,-68.90150"
"77571,29.67024,-95.03905"
"50447,42.95240,-93.73610"
"23830,37.05880,-77.39690"
"14745,42.47260,-78.13640"
"91383,34.43090,-118.57000"
"N5A,43.37000,-80.98223"
"40027,38.32760,-85.62760"
"32835,28.52250,-81.48380"
"13484,42.85440,-75.65660"
"L7E 2H1,43.86977,-79.74472"
"34983,27.31421,-80.34727"
"H3L 1T5,45.54629,-73.66623"
"14466,42.77900,-77.58020"
"38732,33.74760,-90.83640"
"06415,41.55680,-72.34990"
"88130,34.22869,-103.47468"
"49436,43.68510,-86.45840"
"30140,33.89140,-85.19600"
"38960,33.74160,-89.79070"
"06517,41.34750,-72.90540"
"01529,42.01950,-71.57830"
"83714,43.64239,-116.26453"
"13037,43.06180,-75.86880"
"77457,28.80600,-95.89590"
"32526,30.49930,-87.36380"
"R2Y 2J2,49.88857,-97.27935"
"46143,39.60977,-86.01248"
"73023,35.05270,-97.93610"
"85255,33.68940,-111.83700"
"53088,44.07220,-88.30040"
"38635,34.95593,-89.51591"
"04050,43.69060,-70.15550"
"89432,39.54080,-119.74800"
"54904,43.99694,-88.66194"
"68760,42.75650,-97.85940"
"38232,36.35760,-89.29730"
"HP10 0PE,51.58134,-0.69277"
"45177,39.43089,-83.91132"
"78121,29.35600,-98.09270"
"63352,39.24000,-91.64000"
"84165,40.71430,-111.89300"
"32885,28.53800,-81.37940"
"81507,39.07850,-108.62900"
"N7M 5K8,42.40480,-82.19104"
"06098,41.94620,-73.07630"
"71256,32.92870,-92.68910"
"64127,39.08910,-94.53810"
"98926,46.97000,-120.47000"
"12239,42.65200,-73.75840"
"49019,42.27470,-85.58820"
"02350,42.01700,-70.84990"
"07738,40.33910,-74.12760"
"38844,33.85660,-88.26440"
"44272,41.08830,-81.20000"
"40142,-6.85620,107.61889"
"E3A,45.97495,-66.35439"
"48806,43.18300,-84.49910"
"40504,38.04180,-84.54110"
"35673,34.57220,-87.14700"
"13628,44.03590,-75.68420"
"25985,37.75850,-80.86610"
"48667,43.60840,-84.23870"
"Y0B 1K0,60.48866,-133.29492"
"44314,41.04060,-81.55890"
"12521,42.16670,-73.65190"
"31714,31.72610,-83.70630"
"23238,37.60340,-77.66330"
"78860,28.53120,-100.36300"
"34787,28.54207,-81.60407"
"95061,36.97620,-122.02500"
"01082,42.27350,-72.27940"
"13668,44.76120,-74.95850"
"73532,34.66750,-99.54450"
"37217,36.10830,-86.66760"
"87736,35.91271,-105.25275"
"07838,40.86954,-74.93712"
"84130,40.70070,-111.94600"
"32750,28.70750,-81.35260"
"50110,41.82000,-95.03470"
"43940,40.02940,-80.82720"
"87120,35.07610,-106.80900"
"25251,38.60650,-81.25020"
"82838,44.97400,-107.33200"
"33497,26.34900,-80.23030"
"71292,32.48709,-92.15430"
"73931,36.58490,-100.67700"
"04463,45.28533,-68.85170"
"86431,35.41440,-114.19900"
"01080,42.18120,-72.36064"
"88040,31.33537,-108.53064"
"54968,43.84520,-89.13210"
"68342,40.13200,-96.97300"
"11738,40.83740,-73.04090"
"17705,41.23890,-77.03770"
"16201,40.80868,-79.52171"
"31023,32.19000,-83.17000"
"96790,20.77840,-156.33100"
"34133,26.33190,-81.75220"
"18069,40.62090,-75.61400"
"4091,-29.82074,30.99767"
"19178,39.95450,-75.18240"
"K0K 2M0,44.48295,-77.68211"
"32648,29.54810,-83.23270"
"20594,38.88740,-77.02320"
"15620,40.32870,-79.33760"
"32570,30.76899,-86.98243"
"N0P,42.61213,-82.04399"
"73029,34.89400,-98.23140"
"76670,32.08609,-97.05522"
"D07 AX51,53.35594,-6.26835"
"M5G 1P5,43.65323,-79.38318"
"B0J 3H0,44.78677,-62.75411"
"95953,39.24620,-121.77900"
"08055,39.85400,-74.81752"
"71671,33.47650,-92.13208"
"86024,34.65990,-111.48100"
"62715,39.80230,-89.64700"
"56514,46.70870,-96.33570"
"98837,47.18653,-119.22335"
"52222,41.55550,-92.35490"
"36693,42.30726,-8.62878"
"68840,40.64112,-98.96314"
"71243,31.97180,-91.81370"
"76137,32.75000,-97.33000"
"53523,42.97210,-89.02820"
"54748,45.04840,-91.24110"
"83612,44.93280,-116.57200"
"25692,37.64860,-82.14040"
"03593,44.38820,-71.21870"
"49868,46.49600,-85.48870"
"34711,28.54010,-81.76020"
"95728,39.42610,-120.47600"
"15961,40.51400,-78.96320"
"65018,38.61240,-92.51680"
"37928,35.96970,-83.92220"
"99520,61.21490,-149.86500"
"48223,42.39340,-83.24670"
"29835,33.97207,-82.46680"
"39654,31.47420,-90.11900"
"44493,40.82830,-80.89660"
"33527,27.96336,-82.20731"
"37394,35.53840,-85.85920"
"44420,41.38564,-80.96500"
"79978,31.75890,-106.48600"
"23829,36.73590,-77.23650"
"S0G 3N0,50.14302,-101.67220"
"45277,39.02950,-84.51990"
"20112,38.66620,-77.42300"
"83602,44.17090,-116.03000"
"66423,38.81000,-96.10870"
"62851,38.37160,-88.64970"
"69212,42.89540,-100.80000"
"65011,38.40900,-92.66390"
"55949,43.71650,-91.98710"
"77492,29.74480,-95.81950"
"52531,41.02990,-92.77950"
"78671,30.21090,-98.65620"
"39540,30.44000,-88.90000"
"96075,40.32090,-121.74700"
"4076,-27.60419,152.92820"
"07608,40.85982,-74.05931"
"70429,30.79080,-89.84880"
"15750,40.47750,-79.18140"
"21912,39.42630,-75.81850"
"L1N 2M8,43.89754,-78.94293"
"12740,41.93960,-74.47601"
"85064,33.50790,-112.03100"
"78956,29.68000,-96.90000"
"67572,38.61320,-99.85714"
"93610,37.15133,-120.28629"
"83285,42.96980,-111.23100"
"40419,37.45500,-84.48430"
"13135,43.23000,-76.29000"
"54942,44.32170,-88.53520"
"33054,25.92354,-80.27014"
"16512,42.10800,-79.95670"
"91333,34.26280,-118.42600"
"77867,30.73420,-96.56490"
"9583,46.56407,13.90807"
"49519,42.90410,-85.71810"
"66043,39.24880,-94.90390"
"36783,32.24230,-87.59730"
"92840,33.78600,-117.93200"
"05764,43.53230,-73.19320"
"90038,34.08000,-118.32000"
"38575,36.48006,-85.57775"
"81212,38.53300,-105.39000"
"16734,41.53790,-78.88660"
"99688,61.61180,-150.31400"
"30012,33.70233,-84.08853"
"26150,39.15930,-81.53040"
"93463,34.57720,-120.14700"
"LA1 3RA,54.07090,-2.77765"
"12459,42.21360,-74.68260"
"36575,30.75480,-88.26590"
"71359,31.32220,-92.43430"
"81432,38.19527,-107.77950"
"96084,40.79190,-121.99000"
"17360,39.85300,-76.74110"
"55410,44.96000,-93.26000"
"43780,39.91580,-81.52077"
"15010,40.76410,-80.38640"
"11694,40.57694,-73.83854"
"75802,31.76170,-95.63070"
"53052,43.17890,-88.11740"
"24614,37.30140,-82.10270"
"93232,36.32750,-119.64500"
"59486,48.27560,-112.34900"
"03884,43.26400,-71.17120"
"10952,41.11000,-74.06000"
"77994,29.07740,-97.35900"
"71496,31.14330,-93.26050"
"11972,40.81860,-72.70970"
"62988,37.25370,-89.29380"
"96161,39.32796,-120.18325"
"54627,44.17010,-91.25430"
"70759,30.69090,-91.61410"
"44402,41.38030,-80.85540"
"22610,38.81480,-78.26780"
"38387,35.89070,-88.29680"
"30374,33.57880,-84.39310"
"92270,33.78250,-116.41400"
"77709,30.17400,-94.19560"
"75846,31.37140,-96.21180"
"79070,36.27910,-100.80900"
"46738,41.34949,-85.13553"
"99517,61.18980,-149.93800"
"B4V 8S8,44.37212,-64.52088"
"27525,36.10540,-78.44540"
"05492,44.71630,-72.75380"
"27883,35.58050,-77.84830"
"40359,38.53000,-84.83000"
"32583,30.61650,-86.94100"
"57384,44.38540,-98.47800"
"58503,46.91050,-100.76000"
"30133,33.74000,-84.74000"
"49288,41.72680,-84.45900"
"22603,39.20964,-78.26010"
"20230,42.83867,17.69632"
"26366,39.38140,-80.33620"
"50436,43.28080,-93.61630"
"94274,38.58540,-121.49300"
"29642,34.78580,-82.55360"
"83320,43.19590,-113.55500"
"99654,61.58148,-149.96723"
"08645,40.21970,-74.76810"
"56647,47.76150,-94.67410"
"A0H 1C0,49.03446,-55.41562"
"23523,36.83130,-76.27130"
"15765,40.62560,-78.97930"
"25560,38.47065,-81.88819"
"25168,38.56240,-81.90590"
"98068,47.56261,-121.17204"
"G0P 1L0,46.15343,-71.70791"
"30041,34.14640,-84.13910"
